Invoice_ID,Invoice_Header,Invoice_Year,Invoice_Amount,Invoice_Vendor,Invoice_Due_Date,Invoice_Vendor_City
2018001226_2018_IT10,2018001226,2018,362.97,VND04404,2018-04-02,Dusseldorf
2018001227_2018_IT10,2018001227,2018,483.96,VND04404,2018-04-02,Dusseldorf
2018001228_2018_IT10,2018001228,2018,2558.34,VND05624,2018-05-06,
2018001229_2018_IT10,2018001229,2018,392.59,VND04404,2018-04-02,Dusseldorf
2018001230_2018_IT10,2018001230,2018,392.43,VND04404,2018-04-02,Dusseldorf
2018001231_2018_IT10,2018001231,2018,585.65,VND04404,2018-04-02,Dusseldorf
2018001232_2018_IT10,2018001232,2018,631.88,VND04567,2018-02-08,Moscow
2018001237_2018_IT10,2018001237,2018,650.00,VND05565,2018-02-06,Milan
2018001247_2018_IT10,2018001247,2018,2127.00,VND04348,2018-03-31,
2018001248_2018_IT10,2018001248,2018,2852.00,VND04348,2018-03-31,
2018001250_2018_IT10,2018001250,2018,312.00,VND04348,2018-03-31,
2018001251_2018_IT10,2018001251,2018,2137.00,VND04348,2018-03-31,
2018001252_2018_IT10,2018001252,2018,152.00,VND04348,2018-03-31,
2018001253_2018_IT10,2018001253,2018,5257.00,VND04348,2018-03-31,
2018001254_2018_IT10,2018001254,2018,112.00,VND04348,2018-03-31,
2018001255_2018_IT10,2018001255,2018,5492.00,VND04348,2018-03-31,
2018001276_2018_IT10,2018001276,2018,32940.00,VND04404,2018-04-02,Dusseldorf
2018001279_2018_IT10,2018001279,2018,21960.00,VND05088,2018-02-02,Beijing
2018001281_2018_IT10,2018001281,2018,3843.00,VND07361,2018-03-01,
2018001282_2018_IT10,2018001282,2018,2493.24,VND05426,2018-03-09,
2018001283_2018_IT10,2018001283,2018,3120.00,VND06175,2018-04-30,
2018001286_2018_IT10,2018001286,2018,4453.55,VND07242,2018-04-30,
2018001293_2018_IT10,2018001293,2018,3132.96,VND05005,2018-04-30,
2018001294_2018_IT10,2018001294,2018,2493.24,VND06147,2018-03-09,
2018001297_2018_IT10,2018001297,2018,2780.99,VND07594,2018-03-31,
2018001302_2018_IT10,2018001302,2018,3294.00,VND03930,2018-04-06,Berlin
2018001323_2018_IT10,2018001323,2018,1382.00,VND05439,2018-02-13,
2018001332_2018_IT10,2018001332,2018,19968.96,VND06963,2018-02-01,
2018001333_2018_IT10,2018001333,2018,13285.90,VND04091,2018-02-28,Beijing
2018001335_2018_IT10,2018001335,2018,439.20,VND04091,2018-02-28,Beijing
2018001336_2018_IT10,2018001336,2018,1293.20,VND04091,2018-02-28,Beijing
2018001338_2018_IT10,2018001338,2018,352.00,VND04767,2018-03-11,
2018001339_2018_IT10,2018001339,2018,201.00,VND05917,2018-02-12,
2018001345_2018_IT10,2018001345,2018,2604.35,VND05775,2018-02-13,
2018001353_2018_IT10,2018001353,2018,8132.52,VND04569,2018-02-28,
2018001354_2018_IT10,2018001354,2018,-95759.10,VND04417,2018-03-26,
2018001357_2018_IT10,2018001357,2018,5825.50,VND06303,2018-02-05,Rome
2018001371_2018_IT10,2018001371,2018,3548.75,VND07055,2018-03-31,
2018001377_2018_IT10,2018001377,2018,2821.25,VND07002,2018-03-31,
2018001378_2018_IT10,2018001378,2018,29.28,VND05888,2018-03-31,
2018001384_2018_IT10,2018001384,2018,7625.01,VND07195,2018-02-28,Moscow
2018001388_2018_IT10,2018001388,2018,2408.00,VND04280,2018-02-12,
2018001392_2018_IT10,2018001392,2018,3672.20,VND07195,2018-02-28,Moscow
2018001395_2018_IT10,2018001395,2018,1292.50,VND03902,2018-02-15,
2018001401_2018_IT10,2018001401,2018,3086.60,VND07195,2018-02-28,Moscow
2018001414_2018_IT10,2018001414,2018,4270.00,VND07195,2018-02-28,Moscow
2018001419_2018_IT10,2018001419,2018,6344.00,VND07195,2018-02-28,Moscow
2018001421_2018_IT10,2018001421,2018,8202.67,VND07195,2018-02-28,Moscow
2018001424_2018_IT10,2018001424,2018,82213.56,VND07195,2018-02-28,Moscow
2018001457_2018_IT10,2018001457,2018,300.00,VND04115,2018-03-31,Berlin
2018001461_2018_IT10,2018001461,2018,281.82,VND04362,2018-03-31,
2018001487_2018_IT10,2018001487,2018,1042.00,VND04348,2018-04-30,
2018001489_2018_IT10,2018001489,2018,412.00,VND04348,2018-04-30,
2018001490_2018_IT10,2018001490,2018,1187.00,VND04348,2018-04-30,
2018001491_2018_IT10,2018001491,2018,412.00,VND04348,2018-04-30,
2018001493_2018_IT10,2018001493,2018,507.00,VND04348,2018-04-30,
2018001494_2018_IT10,2018001494,2018,403.31,VND04419,2018-03-31,
2018001495_2018_IT10,2018001495,2018,17193.46,VND07998,2018-02-19,
2018001496_2018_IT10,2018001496,2018,291.58,VND07617,2018-05-31,
2018001497_2018_IT10,2018001497,2018,108102.95,VND07416,2018-04-08,
2018001509_2018_IT10,2018001509,2018,5612.00,VND03928,2018-01-31,Dusseldorf
2018001510_2018_IT10,2018001510,2018,2069.00,VND04348,2018-04-30,
2018001513_2018_IT10,2018001513,2018,592.00,VND04348,2018-04-30,
2018001517_2018_IT10,2018001517,2018,250.00,VND04348,2018-04-30,
2018001522_2018_IT10,2018001522,2018,203.00,VND04348,2018-04-30,
2018001524_2018_IT10,2018001524,2018,102.00,VND04348,2018-03-31,
2018001532_2018_IT10,2018001532,2018,450.00,VND06148,2018-02-28,
2018001545_2018_IT10,2018001545,2018,607.00,VND04348,2018-01-31,
2018001547_2018_IT10,2018001547,2018,462.00,VND04348,2017-12-31,
2018001548_2018_IT10,2018001548,2018,324.18,VND04021,2018-04-30,
2018001549_2018_IT10,2018001549,2018,33.61,VND04021,2018-04-30,
2018001550_2018_IT10,2018001550,2018,1003.16,VND06555,2018-02-28,
2018001551_2018_IT10,2018001551,2018,386.50,VND04021,2018-04-15,
2018001553_2018_IT10,2018001553,2018,376.26,VND04021,2018-04-15,
2018001554_2018_IT10,2018001554,2018,347.70,VND06555,2018-01-31,
2018001555_2018_IT10,2018001555,2018,152.50,VND04144,2018-02-28,
2018001558_2018_IT10,2018001558,2018,-607.00,VND04348,2018-01-31,
2018001559_2018_IT10,2018001559,2018,26872.44,VND04514,2018-02-28,
2018001560_2018_IT10,2018001560,2018,4611.60,VND07732,2018-03-31,
2018001561_2018_IT10,2018001561,2018,133784.90,VND04021,2018-04-01,
2018001562_2018_IT10,2018001562,2018,28229.71,VND03982,2018-03-31,
2018001563_2018_IT10,2018001563,2018,7543.27,VND04021,2018-04-01,
2018001564_2018_IT10,2018001564,2018,1522.55,VND03982,2018-03-31,
2018001565_2018_IT10,2018001565,2018,2506.08,VND04021,2018-04-01,
2018001566_2018_IT10,2018001566,2018,1578.19,VND07396,2018-05-31,
2018001567_2018_IT10,2018001567,2018,-462.00,VND04348,2017-12-31,
2018001579_2018_IT10,2018001579,2018,1837.00,VND04348,2018-04-30,
2018001598_2018_IT10,2018001598,2018,10500.40,VND05141,2018-04-01,Rome
2018001600_2018_IT10,2018001600,2018,2257.00,VND05086,2018-03-31,
2018001605_2018_IT10,2018001605,2018,5698.62,VND07115,2018-03-31,
2018001608_2018_IT10,2018001608,2018,7442.00,VND07902,2018-03-31,
2018001609_2018_IT10,2018001609,2018,761.00,VND04035,2018-03-31,
2018001610_2018_IT10,2018001610,2018,5585.79,VND06758,2018-03-29,
2018001611_2018_IT10,2018001611,2018,819.84,VND07930,2018-04-30,
2018001612_2018_IT10,2018001612,2018,12479.44,VND07399,2018-05-31,
2018001616_2018_IT10,2018001616,2018,913.39,VND06555,2018-02-23,
2018001617_2018_IT10,2018001617,2018,213.50,VND06555,2018-02-28,
2018001619_2018_IT10,2018001619,2018,1003.50,VND06555,2018-02-28,
2018001630_2018_IT10,2018001630,2018,738.39,VND06339,2018-03-31,
2018001631_2018_IT10,2018001631,2018,184.51,VND06339,2018-03-31,
2018001632_2018_IT10,2018001632,2018,4563.11,VND06339,2018-03-31,
2018001635_2018_IT10,2018001635,2018,1682.38,VND04215,2018-03-31,
2018001644_2018_IT10,2018001644,2018,22842.55,VND06179,2018-02-28,Dusseldorf
2018001650_2018_IT10,2018001650,2018,76.05,VND06341,2018-03-31,
2018001652_2018_IT10,2018001652,2018,1404.00,VND05917,2018-02-16,
2018001653_2018_IT10,2018001653,2018,2141.00,VND05917,2018-02-12,
2018001655_2018_IT10,2018001655,2018,390.16,VND04404,2018-04-02,Dusseldorf
2018001656_2018_IT10,2018001656,2018,260.10,VND05088,2018-02-02,Beijing
2018001658_2018_IT10,2018001658,2018,-33654.14,VND05902,2018-02-16,Beijing
2018001675_2018_IT10,2018001675,2018,390.10,VND04404,2018-04-02,Dusseldorf
2018001684_2018_IT10,2018001684,2018,2258.00,VND05244,2018-03-29,
2018001687_2018_IT10,2018001687,2018,963.80,VND05218,2018-02-28,
2018001694_2018_IT10,2018001694,2018,44583.56,VND06195,2018-02-18,
2018001701_2018_IT10,2018001701,2018,3463.82,VND07743,2018-02-17,
2018001704_2018_IT10,2018001704,2018,4294.40,VND06545,2018-02-28,Milan
2018001705_2018_IT10,2018001705,2018,5080.54,VND07350,2018-04-30,Dusseldorf
2018001706_2018_IT10,2018001706,2018,948.00,VND05235,2018-01-24,
2018001709_2018_IT10,2018001709,2018,92.29,VND07082,2018-02-09,
2018001713_2018_IT10,2018001713,2018,1000.40,VND05624,2018-05-09,
2018001714_2018_IT10,2018001714,2018,1451.80,VND05624,2018-05-19,
2018001715_2018_IT10,2018001715,2018,1464.00,VND05138,2018-02-28,Milan
2018001719_2018_IT10,2018001719,2018,17787.60,VND05113,2018-02-28,Dusseldorf
2018001731_2018_IT10,2018001731,2018,2854.39,VND06710,2018-02-28,Milan
2018001734_2018_IT10,2018001734,2018,1342.00,VND03932,2018-02-28,Milan
2018001740_2018_IT10,2018001740,2018,1098.00,VND05089,2017-12-31,Dusseldorf
2018001749_2018_IT10,2018001749,2018,1777.00,VND04348,2018-04-30,
2018001750_2018_IT10,2018001750,2018,2147.00,VND04348,2018-04-30,
2018001751_2018_IT10,2018001751,2018,337.00,VND04348,2018-03-31,
2018001752_2018_IT10,2018001752,2018,1277.00,VND04348,2018-03-31,
2018001753_2018_IT10,2018001753,2018,0.55,VND07082,2018-02-06,
2018001754_2018_IT10,2018001754,2018,24876.04,VND07350,2018-03-05,Dusseldorf
2018001758_2018_IT10,2018001758,2018,17787.60,VND06000,2018-03-31,
2018001760_2018_IT10,2018001760,2018,658.80,VND06000,2018-03-31,
2018001761_2018_IT10,2018001761,2018,7411.50,VND06000,2018-03-31,
2018001762_2018_IT10,2018001762,2018,1098.00,VND06000,2018-03-31,
2018001792_2018_IT10,2018001792,2018,1500.18,VND05098,2018-03-31,
2018001793_2018_IT10,2018001793,2018,977.52,VND04268,2018-02-27,
2018001794_2018_IT10,2018001794,2018,10226.29,VND05972,2018-03-08,Dusseldorf
2018001799_2018_IT10,2018001799,2018,51411.50,VND07364,2018-03-31,
2018001800_2018_IT10,2018001800,2018,73031.80,VND07364,2018-03-31,
2018001801_2018_IT10,2018001801,2018,849.60,VND07364,2018-03-31,
2018001802_2018_IT10,2018001802,2018,2700.00,VND07364,2018-03-31,
2018001803_2018_IT10,2018001803,2018,3225.59,VND07364,2018-03-31,
2018001804_2018_IT10,2018001804,2018,6041.67,VND07364,2018-03-31,
2018001805_2018_IT10,2018001805,2018,3653.96,VND07364,2018-03-31,
2018001806_2018_IT10,2018001806,2018,1284.36,VND07364,2018-03-31,
2018001812_2018_IT10,2018001812,2018,22.07,VND05583,2018-03-31,
2018001813_2018_IT10,2018001813,2018,952.38,VND05583,2018-03-31,
2018001814_2018_IT10,2018001814,2018,378.90,VND06335,2018-02-28,
2018001816_2018_IT10,2018001816,2018,36.72,VND05331,2018-02-28,
2018001820_2018_IT10,2018001820,2018,524.60,VND04334,2018-03-31,
2018001821_2018_IT10,2018001821,2018,78.64,VND05583,2018-03-31,
2018001822_2018_IT10,2018001822,2018,128.53,VND07161,2018-03-31,
2018001823_2018_IT10,2018001823,2018,25.23,VND04543,2018-03-31,
2018001824_2018_IT10,2018001824,2018,139.02,VND06006,2018-04-30,
2018001825_2018_IT10,2018001825,2018,401.33,VND07161,2018-04-30,
2018001826_2018_IT10,2018001826,2018,501.32,VND07161,2018-04-30,
2018001827_2018_IT10,2018001827,2018,205.92,VND07161,2018-03-31,
2018001828_2018_IT10,2018001828,2018,289.73,VND07161,2018-03-31,
2018001829_2018_IT10,2018001829,2018,1243.94,VND05551,2018-03-31,
2018001830_2018_IT10,2018001830,2018,393.33,VND04829,2018-03-31,
2018001831_2018_IT10,2018001831,2018,524.60,VND04334,2018-04-30,
2018001851_2018_IT10,2018001851,2018,8892.70,VND05972,2018-04-08,Dusseldorf
2018001875_2018_IT10,2018001875,2018,872.30,VND06403,2018-03-31,
2018001876_2018_IT10,2018001876,2018,175.68,VND06065,2018-04-08,
2018001878_2018_IT10,2018001878,2018,1699.83,VND06436,2018-03-31,
2018001880_2018_IT10,2018001880,2018,890.60,VND06875,2018-04-30,
2018001881_2018_IT10,2018001881,2018,6451.48,VND06758,2018-04-09,
2018001882_2018_IT10,2018001882,2018,793.00,VND06841,2018-03-31,
2018001883_2018_IT10,2018001883,2018,878.40,VND04288,2018-04-16,
2018001886_2018_IT10,2018001886,2018,2643.89,VND06216,2018-05-02,
2018001887_2018_IT10,2018001887,2018,574.86,VND06216,2018-05-07,
2018001889_2018_IT10,2018001889,2018,16555.40,VND06216,2018-05-14,
2018001890_2018_IT10,2018001890,2018,5579.82,VND06216,2018-05-13,
2018001892_2018_IT10,2018001892,2018,2825.47,VND07681,2018-03-31,
2018001893_2018_IT10,2018001893,2018,304.76,VND04204,2018-03-31,
2018001894_2018_IT10,2018001894,2018,2386.50,VND06436,2018-03-31,
2018001896_2018_IT10,2018001896,2018,280.60,VND07229,2018-04-30,
2018001897_2018_IT10,2018001897,2018,244.05,VND07420,2018-03-25,
2018001898_2018_IT10,2018001898,2018,656.85,VND07940,2018-03-31,
2018001900_2018_IT10,2018001900,2018,1038.22,VND06436,2018-04-30,
2018001901_2018_IT10,2018001901,2018,92.42,VND04529,2018-04-08,
2018001902_2018_IT10,2018001902,2018,240.58,VND07617,2018-05-31,
2018001903_2018_IT10,2018001903,2018,1084.00,VND06547,2018-02-12,
2018001904_2018_IT10,2018001904,2018,256.05,VND05452,2018-04-06,
2018001905_2018_IT10,2018001905,2018,770.92,VND06772,2018-04-30,
2018001906_2018_IT10,2018001906,2018,329.40,VND03836,2018-04-30,
2018001907_2018_IT10,2018001907,2018,47.97,VND06341,2018-04-30,
2018001908_2018_IT10,2018001908,2018,1946.20,VND05549,2018-02-13,
2018001909_2018_IT10,2018001909,2018,9901.19,VND06704,2018-03-31,Beijing
2018001910_2018_IT10,2018001910,2018,1679.50,VND04934,2018-02-12,
2018001911_2018_IT10,2018001911,2018,9897.59,VND06704,2018-03-31,Beijing
2018001912_2018_IT10,2018001912,2018,9860.51,VND06704,2018-04-30,Beijing
2018001914_2018_IT10,2018001914,2018,9841.48,VND06704,2018-04-30,Beijing
2018001915_2018_IT10,2018001915,2018,34.84,VND07161,2018-04-30,
2018001917_2018_IT10,2018001917,2018,1013.33,VND05896,2018-03-31,
2018001920_2018_IT10,2018001920,2018,4498.09,VND05221,2018-04-07,
2018001921_2018_IT10,2018001921,2018,1473.76,VND04994,2018-03-07,
2018001922_2018_IT10,2018001922,2018,97.38,VND05898,2018-05-31,
2018001923_2018_IT10,2018001923,2018,334.88,VND06546,2018-04-06,
2018001927_2018_IT10,2018001927,2018,5172.80,VND07694,2018-03-31,
2018001928_2018_IT10,2018001928,2018,426.09,VND05415,2018-03-31,
2018001929_2018_IT10,2018001929,2018,152.96,VND05438,2018-03-31,
2018001930_2018_IT10,2018001930,2018,1767.30,VND05335,2018-03-31,
2018001931_2018_IT10,2018001931,2018,908.07,VND06005,2018-04-30,
2018001932_2018_IT10,2018001932,2018,458.65,VND07890,2018-03-31,
2018001934_2018_IT10,2018001934,2018,1769.33,VND07890,2018-03-31,
2018001939_2018_IT10,2018001939,2018,5447.52,VND07403,2018-02-28,Dusseldorf
2018001942_2018_IT10,2018001942,2018,1825.12,VND07624,2018-04-30,
2018001943_2018_IT10,2018001943,2018,12455.34,VND05098,2018-03-31,
2018001944_2018_IT10,2018001944,2018,50132.79,VND05098,2018-03-31,
2018001945_2018_IT10,2018001945,2018,393.71,VND07617,2018-05-31,
2018001947_2018_IT10,2018001947,2018,1188.89,VND07617,2018-05-31,
2018001951_2018_IT10,2018001951,2018,1281.00,VND07522,2018-02-28,Dusseldorf
2018001953_2018_IT10,2018001953,2018,1032.00,VND04064,2018-03-02,Dusseldorf
2018001954_2018_IT10,2018001954,2018,950.00,VND06101,2018-04-06,Moscow
2018001957_2018_IT10,2018001957,2018,303.05,VND04068,2018-02-23,
2018001967_2018_IT10,2018001967,2018,7782.00,VND04120,2018-02-28,
2018001970_2018_IT10,2018001970,2018,5272.84,VND03845,2018-03-31,Milan
2018001971_2018_IT10,2018001971,2018,688.23,VND07423,2018-04-19,Rome
2018001972_2018_IT10,2018001972,2018,48800.00,VND07574,2018-04-30,Rome
2018001973_2018_IT10,2018001973,2018,3928.40,VND05655,2018-04-30,Rome
2018001976_2018_IT10,2018001976,2018,1037.00,VND07896,2018-03-31,Berlin
2018001977_2018_IT10,2018001977,2018,158350.63,VND07870,2018-03-31,Beijing
2018001978_2018_IT10,2018001978,2018,20374.00,VND06572,2018-03-31,Rome
2018001979_2018_IT10,2018001979,2018,1830.00,VND07160,2018-03-31,Berlin
2018001981_2018_IT10,2018001981,2018,512.40,VND06969,2018-03-31,
2018001982_2018_IT10,2018001982,2018,321.70,VND05917,2018-02-26,
2018001983_2018_IT10,2018001983,2018,109.00,VND05917,2018-02-26,
2018001984_2018_IT10,2018001984,2018,112.70,VND05917,2018-02-24,
2018001988_2018_IT10,2018001988,2018,70552.60,VND06166,2018-03-31,Milan
2018002005_2018_IT10,2018002005,2018,155.00,VND05315,2018-05-31,Rome
2018002008_2018_IT10,2018002008,2018,846.68,VND06208,2018-04-30,
2018002013_2018_IT10,2018002013,2018,5537.49,VND03928,2018-02-28,Dusseldorf
2018002021_2018_IT10,2018002021,2018,7411.50,VND06000,2018-04-30,
2018002022_2018_IT10,2018002022,2018,7411.50,VND06000,2018-04-30,
2018002023_2018_IT10,2018002023,2018,4446.90,VND06000,2018-04-30,
2018002024_2018_IT10,2018002024,2018,1098.00,VND06000,2018-04-30,
2018002025_2018_IT10,2018002025,2018,1098.00,VND06000,2018-04-30,
2018002026_2018_IT10,2018002026,2018,3904.00,VND06000,2018-04-30,
2018002030_2018_IT10,2018002030,2018,122.00,VND06377,2018-02-28,
2018002046_2018_IT10,2018002046,2018,164.11,VND06195,2018-03-24,
2018002047_2018_IT10,2018002047,2018,50.40,VND06195,2018-03-24,
2018002048_2018_IT10,2018002048,2018,2779.54,VND06195,2018-03-20,
2018002049_2018_IT10,2018002049,2018,97.60,VND04514,2018-03-31,
2018002050_2018_IT10,2018002050,2018,50.00,VND04514,2018-03-31,
2018002062_2018_IT10,2018002062,2018,213.50,VND06555,2018-02-28,
2018002069_2018_IT10,2018002069,2018,1127.00,VND04348,2018-04-30,
2018002070_2018_IT10,2018002070,2018,792.00,VND04348,2018-04-30,
2018002071_2018_IT10,2018002071,2018,11762.00,VND04348,2018-04-30,
2018002072_2018_IT10,2018002072,2018,2107.00,VND04348,2018-04-30,
2018002073_2018_IT10,2018002073,2018,1447.00,VND04348,2018-04-30,
2018002074_2018_IT10,2018002074,2018,442.00,VND04348,2018-04-30,
2018002076_2018_IT10,2018002076,2018,1452.00,VND04348,2018-04-30,
2018002077_2018_IT10,2018002077,2018,1527.00,VND04348,2018-04-30,
2018002078_2018_IT10,2018002078,2018,3212.00,VND04348,2018-04-30,
2018002079_2018_IT10,2018002079,2018,3207.00,VND04348,2018-04-30,
2018002080_2018_IT10,2018002080,2018,286.70,VND04522,2018-04-30,
2018002081_2018_IT10,2018002081,2018,727.00,VND04348,2018-04-30,
2018002082_2018_IT10,2018002082,2018,1677.00,VND04348,2018-04-30,
2018002083_2018_IT10,2018002083,2018,5752.00,VND04348,2018-04-30,
2018002084_2018_IT10,2018002084,2018,328.81,VND04348,2018-04-30,
2018002085_2018_IT10,2018002085,2018,637.00,VND04348,2018-03-31,
2018002086_2018_IT10,2018002086,2018,19981.31,VND03928,2018-02-28,Dusseldorf
2018002087_2018_IT10,2018002087,2018,842.00,VND04348,2018-04-30,
2018002088_2018_IT10,2018002088,2018,777.00,VND04348,2018-04-30,
2018002089_2018_IT10,2018002089,2018,557.00,VND04348,2018-04-30,
2018002090_2018_IT10,2018002090,2018,852.00,VND04348,2018-03-31,
2018002091_2018_IT10,2018002091,2018,2584.21,VND07209,2018-03-31,
2018002093_2018_IT10,2018002093,2018,658.80,VND05952,2018-04-20,
2018002101_2018_IT10,2018002101,2018,4209.00,VND05855,2018-03-31,Rome
2018002103_2018_IT10,2018002103,2018,4758.00,VND04427,2018-03-31,
2018002105_2018_IT10,2018002105,2018,1502.98,VND06875,2018-03-31,
2018002106_2018_IT10,2018002106,2018,15.01,VND07872,2018-03-31,
2018002109_2018_IT10,2018002109,2018,743.30,VND04144,2018-03-31,
2018002111_2018_IT10,2018002111,2018,95.70,VND04064,2018-03-01,Dusseldorf
2018002117_2018_IT10,2018002117,2018,80.00,VND07461,2018-03-16,
2018002118_2018_IT10,2018002118,2018,152.00,VND04348,2018-04-30,
2018002123_2018_IT10,2018002123,2018,762.50,VND05569,2018-03-31,
2018002124_2018_IT10,2018002124,2018,2879.20,VND05291,2018-03-31,
2018002125_2018_IT10,2018002125,2018,946.72,VND06453,2018-03-31,
2018002126_2018_IT10,2018002126,2018,2937.00,VND05629,2018-04-30,
2018002128_2018_IT10,2018002128,2018,2244.80,VND04369,2018-04-30,
2018002130_2018_IT10,2018002130,2018,219.33,VND06453,2018-04-30,
2018002131_2018_IT10,2018002131,2018,4901.96,VND03953,2018-04-30,
2018002134_2018_IT10,2018002134,2018,2835.50,VND04670,2018-02-13,
2018002137_2018_IT10,2018002137,2018,203.00,VND04348,2018-04-30,
2018002138_2018_IT10,2018002138,2018,1502.00,VND04348,2018-04-30,
2018002140_2018_IT10,2018002140,2018,9272.00,VND04348,2018-04-30,
2018002141_2018_IT10,2018002141,2018,2718.77,VND05456,2018-04-30,
2018002147_2018_IT10,2018002147,2018,1116.79,VND06931,2018-03-22,
2018002150_2018_IT10,2018002150,2018,391.50,VND07355,2018-05-31,
2018002152_2018_IT10,2018002152,2018,1446.00,VND07355,2018-05-31,
2018002154_2018_IT10,2018002154,2018,7630.50,VND07364,2018-03-31,
2018002155_2018_IT10,2018002155,2018,4359.20,VND07364,2018-03-31,
2018002156_2018_IT10,2018002156,2018,1569.70,VND07364,2018-03-31,
2018002157_2018_IT10,2018002157,2018,871.40,VND07364,2018-03-31,
2018002158_2018_IT10,2018002158,2018,910.80,VND07364,2018-03-31,
2018002160_2018_IT10,2018002160,2018,70002.00,VND07956,2018-01-19,
2018002161_2018_IT10,2018002161,2018,620.00,VND05917,2018-03-20,
2018002162_2018_IT10,2018002162,2018,109.80,VND06841,2018-04-30,
2018002163_2018_IT10,2018002163,2018,5957.03,VND04670,2018-02-13,
2018002168_2018_IT10,2018002168,2018,1098.00,VND06451,2018-03-15,
2018002175_2018_IT10,2018002175,2018,12810.00,VND06440,2018-02-28,Dusseldorf
2018002178_2018_IT10,2018002178,2018,4758.00,VND06521,2018-03-31,
2018002184_2018_IT10,2018002184,2018,1220.00,VND05348,2014-02-02,
2018002192_2018_IT10,2018002192,2018,2331.08,VND05799,2018-03-31,Milan
2018002195_2018_IT10,2018002195,2018,852.96,VND07355,2018-05-31,
2018002218_2018_IT10,2018002218,2018,13407.50,VND06216,2018-05-08,
2018002219_2018_IT10,2018002219,2018,4270.00,VND04440,2018-03-31,Berlin
2018002221_2018_IT10,2018002221,2018,1146.80,VND04443,2018-04-30,Berlin
2018002222_2018_IT10,2018002222,2018,4459.31,VND04440,2018-03-13,Berlin
2018002225_2018_IT10,2018002225,2018,831.43,VND07426,2018-02-28,Beijing
2018002226_2018_IT10,2018002226,2018,2104.50,VND07426,2018-02-28,Beijing
